age,annual_income,credit_score,loan_amount,debt_to_income_ratio,employment_length_years,num_credit_accounts,num_late_payments,education_level,marital_status,employment_type,housing_status,loan_purpose,data_date
36,73308.34,751,142643.02,0.581,9,9,1,專科,已婚,兼職,租賃,債務整合,2024-02-22 16:00:00
20,98824.35,643,117168.8,0.207,7,8,1,專科,已婚,全職,自有,購車,2024-02-22 17:00:00
33,42433.54,745,193699.49,0.467,8,10,2,大學,已婚,自僱,自有,債務整合,2024-02-22 18:00:00
25,52439.84,647,153921.96,0.356,8,7,1,大學,已婚,全職,自有,購屋,2024-02-22 19:00:00
27,64628.92,599,159149.72,0.289,4,10,0,大學,已婚,全職,自有,債務整合,2024-02-22 20:00:00
47,72929.79,723,108286.43,0.503,5,11,3,大學,單身,兼職,自有,教育,2024-02-22 21:00:00
45,72392.64,757,64116.39,0.204,6,9,3,研究所,單身,全職,租賃,購車,2024-02-22 22:00:00
41,42540.78,835,161807.12,0.403,5,13,1,高中,已婚,自僱,租賃,購屋,2024-02-22 23:00:00
24,77628.15,608,195248.1,0.332,2,5,0,大學,已婚,兼職,租賃,教育,2024-02-23 00:00:00
31,74422.71,721,138709.66,0.267,5,6,2,大學,已婚,全職,自有,購車,2024-02-23 01:00:00
47,41674.52,655,221821.48,0.197,3,8,0,大學,單身,全職,自有,教育,2024-02-23 02:00:00
36,87108.86,742,114804.18,0.039,7,7,3,大學,單身,全職,租賃,教育,2024-02-23 03:00:00
58,108425.16,603,97264.78,0.246,1,10,3,研究所,已婚,全職,租賃,購車,2024-02-23 04:00:00
38,62685.93,604,146638.48,0.412,1,3,0,大學,單身,全職,租賃,購屋,2024-02-23 05:00:00
36,61591.96,633,145870.37,0.23,3,6,0,高中,單身,兼職,自有,債務整合,2024-02-23 06:00:00
31,71081.16,684,188498.44,0.306,2,6,1,專科,已婚,全職,租賃,其他,2024-02-23 07:00:00
36,55595.72,641,111251.86,0.122,5,10,2,研究所,單身,全職,租賃,購屋,2024-02-23 08:00:00
33,60600.63,719,218404.71,0.049,0,10,0,大學,離婚,全職,租賃,購車,2024-02-23 09:00:00
42,20000.0,741,248345.85,0.212,4,9,1,高中,已婚,全職,自有,購屋,2024-02-23 10:00:00
44,77529.11,715,148042.8,0.408,4,4,1,大學,已婚,退休,與家人同住,債務整合,2024-02-23 11:00:00
27,28770.14,777,212485.52,0.289,3,9,1,專科,單身,全職,自有,購屋,2024-02-23 12:00:00
21,90068.4,721,97175.15,0.143,2,5,1,專科,已婚,全職,自有,其他,2024-02-23 13:00:00
18,53397.6,606,203761.08,0.069,5,9,0,大學,已婚,兼職,租賃,購車,2024-02-23 14:00:00
40,55766.66,761,202363.82,0.478,5,3,1,專科,離婚,全職,租賃,購屋,2024-02-23 15:00:00
23,47445.32,643,193171.86,0.259,3,15,1,高中,已婚,全職,自有,債務整合,2024-02-23 16:00:00
18,54239.22,734,149221.85,0.292,2,2,2,大學,已婚,退休,租賃,教育,2024-02-23 17:00:00
38,88370.63,799,10000.0,0.386,6,5,0,大學,單身,全職,自有,教育,2024-02-23 18:00:00
59,20000.0,707,117913.64,0.018,2,9,0,大學,已婚,全職,租賃,購屋,2024-02-23 19:00:00
34,85539.31,591,118704.2,0.195,7,7,0,高中,單身,兼職,租賃,購屋,2024-02-23 20:00:00
43,66760.47,624,101087.25,0.11,5,7,1,高中,單身,全職,自有,債務整合,2024-02-23 21:00:00
35,35859.57,759,156112.15,0.108,10,8,3,高中,已婚,全職,租賃,購車,2024-02-23 22:00:00
34,38493.75,669,129051.83,0.198,2,4,0,高中,單身,兼職,自有,購屋,2024-02-23 23:00:00
44,121586.22,693,108769.4,0.257,6,9,1,研究所,已婚,退休,租賃,購屋,2024-02-24 00:00:00
32,41089.86,725,97059.99,0.397,6,10,2,大學,離婚,全職,自有,購車,2024-02-24 01:00:00
37,36932.99,721,114224.35,0.408,6,6,0,高中,已婚,全職,租賃,購屋,2024-02-24 02:00:00
38,82746.29,717,206074.96,0.151,4,8,1,專科,已婚,全職,租賃,購屋,2024-02-24 03:00:00
28,86802.38,667,116948.75,0.328,6,10,2,研究所,單身,自僱,與家人同住,購屋,2024-02-24 04:00:00
44,41241.49,661,124253.06,0.194,6,9,0,大學,已婚,全職,自有,購車,2024-02-24 05:00:00
33,64332.5,731,127165.12,0.419,2,7,2,大學,已婚,全職,自有,購屋,2024-02-24 06:00:00
27,39484.95,713,166949.68,0.396,3,9,1,大學,已婚,全職,自有,購屋,2024-02-24 07:00:00
40,82016.43,683,172812.47,0.111,3,8,0,高中,已婚,全職,自有,購屋,2024-02-24 08:00:00
26,105595.65,759,10000.0,0.292,6,11,0,研究所,已婚,自僱,自有,教育,2024-02-24 09:00:00
35,70640.12,672,201081.76,0.114,2,12,0,高中,單身,全職,與家人同住,教育,2024-02-24 10:00:00
34,67233.22,628,221818.4,0.275,5,7,0,大學,已婚,全職,自有,債務整合,2024-02-24 11:00:00
45,95223.76,640,97490.67,0.778,3,10,0,高中,離婚,全職,租賃,教育,2024-02-24 12:00:00
39,59993.73,621,101385.09,0.166,8,9,0,專科,單身,全職,租賃,教育,2024-02-24 13:00:00
34,47271.28,663,127487.33,0.277,3,9,0,研究所,已婚,全職,自有,購車,2024-02-24 14:00:00
43,68989.48,754,112199.8,0.273,7,7,0,大學,已婚,全職,自有,購車,2024-02-24 15:00:00
48,101720.94,645,161196.34,0.193,2,4,2,專科,已婚,全職,與家人同住,購屋,2024-02-24 16:00:00
40,39704.81,691,52673.74,0.379,4,10,1,大學,已婚,兼職,自有,購屋,2024-02-24 17:00:00
35,52770.74,640,94103.62,0.709,3,5,2,高中,已婚,全職,租賃,購屋,2024-02-24 18:00:00
21,88827.6,664,226959.86,0.218,6,9,2,研究所,已婚,退休,自有,教育,2024-02-24 19:00:00
24,58921.9,589,103589.0,0.193,5,7,3,大學,已婚,兼職,租賃,其他,2024-02-24 20:00:00
31,40353.93,666,212171.41,0.529,2,11,2,專科,已婚,全職,自有,購屋,2024-02-24 21:00:00
28,82437.16,683,167766.91,0.26,12,12,0,專科,離婚,全職,自有,教育,2024-02-24 22:00:00
33,106400.81,718,59536.61,0.305,1,8,0,高中,已婚,全職,自有,購車,2024-02-24 23:00:00
35,63922.63,693,181766.46,0.097,4,7,0,大學,離婚,全職,自有,購車,2024-02-25 00:00:00
40,41918.63,608,144116.63,0.188,6,5,1,專科,單身,自僱,與家人同住,購屋,2024-02-25 01:00:00
34,29020.79,745,127226.65,0.066,4,8,0,專科,單身,全職,自有,購屋,2024-02-25 02:00:00
39,84707.38,692,162247.85,0.188,7,7,2,研究所,已婚,全職,租賃,購屋,2024-02-25 03:00:00
35,82077.55,702,173731.67,0.179,5,10,2,高中,單身,全職,與家人同住,債務整合,2024-02-25 04:00:00
18,69503.35,679,185379.59,0.274,4,3,2,專科,已婚,全職,自有,購屋,2024-02-25 05:00:00
25,59951.92,648,208912.64,0.433,7,7,0,專科,單身,兼職,與家人同住,購車,2024-02-25 06:00:00
33,48214.57,693,170406.8,0.344,7,9,1,專科,已婚,全職,租賃,其他,2024-02-25 07:00:00
22,38156.73,708,81218.3,0.054,2,11,0,大學,已婚,全職,租賃,教育,2024-02-25 08:00:00
40,76695.03,575,126317.73,0.139,5,4,1,大學,已婚,全職,與家人同住,購車,2024-02-25 09:00:00
50,78275.43,647,297152.42,0.183,3,3,4,高中,單身,全職,自有,購屋,2024-02-25 10:00:00
47,29085.4,664,186224.55,0.247,4,7,2,高中,已婚,全職,自有,購車,2024-02-25 11:00:00
32,91796.78,713,268464.37,0.049,5,9,1,高中,已婚,全職,自有,購車,2024-02-25 12:00:00
49,71481.42,751,219771.7,0.458,7,12,1,高中,已婚,全職,與家人同住,教育,2024-02-25 13:00:00
36,87991.89,657,162090.1,0.159,6,9,0,高中,已婚,全職,自有,購車,2024-02-25 14:00:00
31,33157.45,650,165070.35,0.151,3,16,1,高中,已婚,全職,與家人同住,購車,2024-02-25 15:00:00
28,32683.52,649,148171.0,0.296,6,7,2,專科,已婚,全職,自有,其他,2024-02-25 16:00:00
31,57020.61,631,63109.77,0.068,3,10,4,大學,單身,全職,租賃,債務整合,2024-02-25 17:00:00
31,70055.69,659,150902.36,0.087,4,8,1,高中,已婚,全職,租賃,購車,2024-02-25 18:00:00
36,95927.22,755,210533.73,0.277,5,7,2,大學,已婚,兼職,與家人同住,購車,2024-02-25 19:00:00
36,74121.58,616,120018.0,0.269,4,10,1,高中,已婚,全職,自有,教育,2024-02-25 20:00:00
35,55146.37,705,170597.65,0.429,5,7,1,大學,單身,自僱,自有,債務整合,2024-02-25 21:00:00
39,39472.62,577,192579.55,0.067,4,9,0,大學,已婚,自僱,與家人同住,購屋,2024-02-25 22:00:00
46,84600.01,655,104515.98,0.52,9,7,2,大學,單身,兼職,與家人同住,教育,2024-02-25 23:00:00
44,40705.89,660,127434.86,0.256,6,8,0,高中,已婚,自僱,自有,購屋,2024-02-26 00:00:00
20,92569.37,796,99104.43,0.191,1,9,1,專科,已婚,自僱,租賃,購車,2024-02-26 01:00:00
18,54312.31,663,108891.72,0.228,5,9,1,大學,已婚,全職,自有,其他,2024-02-26 02:00:00
44,91811.64,564,85619.74,0.574,7,4,2,專科,已婚,退休,租賃,購屋,2024-02-26 03:00:00
21,73578.63,560,104977.58,0.251,2,5,3,專科,已婚,全職,租賃,購屋,2024-02-26 04:00:00
32,74438.12,682,220972.78,0.348,4,9,1,研究所,已婚,全職,租賃,購屋,2024-02-26 05:00:00
23,49612.07,716,104226.15,0.097,4,8,1,大學,單身,退休,自有,購屋,2024-02-26 06:00:00
18,53181.84,702,156322.96,0.182,2,9,1,大學,單身,全職,自有,購屋,2024-02-26 07:00:00
40,68566.33,690,124856.56,0.412,4,3,1,高中,已婚,全職,租賃,購車,2024-02-26 08:00:00
42,61543.13,749,208943.3,0.146,6,5,2,專科,離婚,退休,租賃,教育,2024-02-26 09:00:00
29,48123.77,647,215558.11,0.425,3,8,1,大學,已婚,全職,與家人同住,債務整合,2024-02-26 10:00:00
18,56687.37,733,193203.5,0.207,4,4,1,大學,已婚,全職,租賃,購屋,2024-02-26 11:00:00
29,61571.54,582,165306.73,0.605,2,5,1,高中,已婚,全職,自有,教育,2024-02-26 12:00:00
38,20000.0,625,138447.02,0.57,6,4,0,大學,離婚,兼職,自有,購屋,2024-02-26 13:00:00
20,69163.36,571,90406.26,0.37,3,13,0,大學,已婚,兼職,租賃,購屋,2024-02-26 14:00:00
36,40405.58,663,247176.44,0.101,4,9,5,專科,已婚,自僱,租賃,其他,2024-02-26 15:00:00
34,36933.35,677,112016.35,0.049,4,9,0,大學,單身,全職,租賃,購屋,2024-02-26 16:00:00
40,26253.11,686,183182.32,0.086,4,5,1,專科,已婚,全職,自有,購屋,2024-02-26 17:00:00
36,24122.15,683,202978.28,0.148,4,7,2,大學,單身,兼職,自有,購屋,2024-02-26 18:00:00
25,32891.05,624,122235.98,0.448,6,5,0,高中,已婚,兼職,與家人同住,其他,2024-02-26 19:00:00
46,45819.58,668,201900.63,0.131,4,14,3,大學,已婚,全職,與家人同住,購屋,2024-02-26 20:00:00
33,99065.18,608,188210.66,0.323,7,8,1,高中,已婚,全職,自有,購屋,2024-02-26 21:00:00
34,49482.41,761,236398.19,0.207,4,8,0,大學,離婚,全職,租賃,購車,2024-02-26 22:00:00
25,63555.0,661,126532.68,0.331,3,6,1,大學,已婚,自僱,與家人同住,購屋,2024-02-26 23:00:00
30,68009.63,650,85706.8,0.242,2,6,1,大學,已婚,自僱,自有,購屋,2024-02-27 00:00:00
26,81407.69,775,124725.51,0.191,4,7,1,研究所,單身,全職,與家人同住,購屋,2024-02-27 01:00:00
33,58451.13,605,160442.68,0.055,3,9,0,高中,單身,全職,自有,購車,2024-02-27 02:00:00
52,36094.12,612,152910.64,0.224,1,2,1,大學,單身,全職,與家人同住,購車,2024-02-27 03:00:00
21,89018.55,631,130328.11,0.302,4,12,0,專科,已婚,退休,租賃,教育,2024-02-27 04:00:00
18,124987.11,683,54540.13,0.222,5,8,0,研究所,已婚,自僱,租賃,購屋,2024-02-27 05:00:00
49,26346.83,705,173524.15,0.101,5,6,2,大學,單身,全職,租賃,購車,2024-02-27 06:00:00
32,39519.43,724,248617.22,0.172,4,9,0,大學,已婚,全職,自有,購車,2024-02-27 07:00:00
28,54403.79,834,173212.56,0.552,3,14,1,高中,單身,全職,自有,購屋,2024-02-27 08:00:00
45,40709.24,545,180456.78,0.287,3,5,0,高中,已婚,全職,自有,購車,2024-02-27 09:00:00
28,70119.31,716,178622.27,0.234,6,3,2,高中,已婚,退休,租賃,教育,2024-02-27 10:00:00
53,45434.56,646,169852.33,0.109,1,5,1,大學,已婚,全職,自有,其他,2024-02-27 11:00:00
41,103301.12,668,196583.3,0.39,5,12,0,專科,離婚,兼職,自有,購車,2024-02-27 12:00:00
30,83810.97,658,169768.68,0.406,4,7,0,專科,已婚,全職,自有,債務整合,2024-02-27 13:00:00
56,64251.48,625,134366.14,0.471,6,3,1,大學,已婚,全職,租賃,債務整合,2024-02-27 14:00:00
28,80539.73,801,110200.55,0.251,6,11,1,大學,單身,兼職,與家人同住,其他,2024-02-27 15:00:00
42,82118.01,750,137551.32,0.639,8,6,1,高中,已婚,全職,自有,教育,2024-02-27 16:00:00
37,63337.37,681,165706.47,0.398,4,9,0,研究所,已婚,兼職,自有,購屋,2024-02-27 17:00:00
48,43675.66,761,134195.85,0.186,1,4,2,高中,離婚,兼職,租賃,購屋,2024-02-27 18:00:00
50,61562.86,589,165716.93,0.14,7,6,1,高中,離婚,全職,租賃,教育,2024-02-27 19:00:00
35,77232.72,600,171957.51,0.208,9,7,2,大學,已婚,全職,租賃,購車,2024-02-27 20:00:00
27,62781.21,549,191658.97,0.235,2,10,1,大學,已婚,兼職,自有,購屋,2024-02-27 21:00:00
39,36998.09,638,214139.75,0.158,5,6,0,研究所,已婚,全職,租賃,教育,2024-02-27 22:00:00
28,43943.51,689,153900.37,0.464,6,6,1,大學,已婚,全職,自有,債務整合,2024-02-27 23:00:00
55,76076.7,686,84611.17,0.142,2,8,0,研究所,單身,自僱,自有,購屋,2024-02-28 00:00:00
36,58486.69,688,132744.8,0.295,10,9,0,高中,單身,自僱,租賃,購車,2024-02-28 01:00:00
31,99450.84,608,152203.13,0.426,5,7,1,大學,已婚,兼職,租賃,購車,2024-02-28 02:00:00
36,41964.31,728,58211.56,0.219,2,7,0,研究所,單身,全職,自有,購屋,2024-02-28 03:00:00
21,70111.78,694,219433.23,0.273,5,15,0,專科,已婚,自僱,租賃,購屋,2024-02-28 04:00:00
25,89782.26,750,157118.9,0.497,7,12,0,高中,已婚,自僱,自有,債務整合,2024-02-28 05:00:00
47,105428.99,581,169067.64,0.062,5,4,1,高中,已婚,全職,租賃,其他,2024-02-28 06:00:00
28,67485.67,698,218276.32,0.151,5,8,2,研究所,單身,全職,自有,債務整合,2024-02-28 07:00:00
24,69828.59,608,118492.86,0.45,3,8,1,大學,已婚,全職,自有,購屋,2024-02-28 08:00:00
40,71395.21,656,178702.1,0.034,7,8,3,大學,已婚,兼職,與家人同住,購屋,2024-02-28 09:00:00
46,63909.63,712,144506.79,0.419,2,7,2,大學,已婚,兼職,自有,其他,2024-02-28 10:00:00
42,58023.1,685,140795.66,0.699,11,4,1,大學,已婚,全職,租賃,債務整合,2024-02-28 11:00:00
44,68719.51,628,111390.38,0.051,6,8,0,大學,已婚,全職,與家人同住,債務整合,2024-02-28 12:00:00
27,26000.0,680,233280.16,0.138,5,7,1,研究所,已婚,兼職,租賃,購屋,2024-02-28 13:00:00
20,73641.39,588,131225.0,0.483,6,6,0,大學,已婚,全職,租賃,購車,2024-02-28 14:00:00
50,62523.56,749,184973.21,0.173,4,7,1,大學,單身,全職,自有,教育,2024-02-28 15:00:00
31,55550.5,667,56249.63,0.203,4,8,0,高中,已婚,全職,與家人同住,購車,2024-02-28 16:00:00
32,100937.24,768,208999.43,0.372,5,6,1,高中,離婚,全職,自有,購車,2024-02-28 17:00:00
48,60451.72,648,202610.56,0.245,5,10,3,研究所,已婚,全職,與家人同住,教育,2024-02-28 18:00:00
40,51938.48,648,154871.71,0.151,1,10,1,專科,單身,全職,租賃,教育,2024-02-28 19:00:00
39,99831.07,654,138652.88,0.215,7,9,1,專科,已婚,全職,租賃,購屋,2024-02-28 20:00:00
56,43358.77,732,170000.0,0.085,9,12,2,大學,單身,全職,自有,購屋,2024-02-28 21:00:00
28,48997.69,637,264439.53,0.048,6,8,1,大學,已婚,兼職,自有,教育,2024-02-28 22:00:00
44,57059.49,718,61838.17,0.285,6,11,1,高中,已婚,兼職,自有,購屋,2024-02-28 23:00:00
35,76814.69,657,189101.37,0.194,3,9,1,大學,已婚,兼職,租賃,債務整合,2024-02-29 00:00:00
37,64156.05,561,104419.13,0.065,6,8,0,大學,已婚,自僱,租賃,債務整合,2024-02-29 01:00:00
50,44391.74,645,149004.08,0.148,8,12,0,研究所,已婚,全職,租賃,債務整合,2024-02-29 02:00:00
40,49356.63,609,137605.99,0.12,8,8,2,大學,已婚,全職,與家人同住,購屋,2024-02-29 03:00:00
40,47852.91,682,128584.09,0.432,8,7,0,專科,已婚,全職,與家人同住,購屋,2024-02-29 04:00:00
45,58455.58,608,149476.74,0.088,6,3,2,專科,已婚,兼職,自有,購屋,2024-02-29 05:00:00
31,68516.87,735,93291.44,0.396,4,6,2,高中,已婚,全職,自有,購車,2024-02-29 06:00:00
26,68364.12,674,201459.02,0.196,3,9,0,高中,單身,全職,租賃,購屋,2024-02-29 07:00:00
24,24479.76,669,60292.82,0.24,5,9,1,高中,已婚,全職,與家人同住,購屋,2024-02-29 08:00:00
18,105662.47,741,176988.23,0.324,5,10,1,研究所,單身,自僱,租賃,購屋,2024-02-29 09:00:00
55,84566.79,737,133673.21,0.181,3,13,0,研究所,單身,全職,自有,購車,2024-02-29 10:00:00
23,87690.64,708,91453.76,0.546,4,7,0,大學,已婚,全職,租賃,購車,2024-02-29 11:00:00
32,68883.97,633,160119.17,0.197,6,4,2,高中,已婚,退休,租賃,購車,2024-02-29 12:00:00
32,82026.46,585,72152.45,0.257,4,12,2,高中,單身,兼職,與家人同住,購屋,2024-02-29 13:00:00
38,69330.91,638,151985.69,0.097,6,6,1,專科,單身,全職,租賃,其他,2024-02-29 14:00:00
43,113001.88,661,78856.15,0.355,3,7,1,研究所,已婚,全職,與家人同住,購車,2024-02-29 15:00:00
43,70445.01,686,173063.6,0.06,3,5,1,大學,已婚,全職,自有,購屋,2024-02-29 16:00:00
29,58041.7,659,103782.13,0.229,4,6,2,大學,單身,兼職,與家人同住,購屋,2024-02-29 17:00:00
33,105448.69,740,127450.3,0.195,5,9,3,大學,已婚,全職,自有,購屋,2024-02-29 18:00:00
37,77780.74,643,164697.47,0.189,3,5,1,大學,已婚,全職,與家人同住,購屋,2024-02-29 19:00:00
32,71474.89,676,111372.89,0.324,9,7,1,大學,已婚,全職,與家人同住,購車,2024-02-29 20:00:00
51,34473.91,751,147101.8,0.44,3,10,4,高中,離婚,自僱,租賃,其他,2024-02-29 21:00:00
39,34233.85,700,74308.47,0.014,4,6,0,專科,已婚,自僱,租賃,購屋,2024-02-29 22:00:00
42,85610.6,676,181543.78,0.288,5,6,3,研究所,離婚,全職,與家人同住,教育,2024-02-29 23:00:00
41,62910.42,643,238245.69,0.377,1,6,1,大學,單身,全職,自有,債務整合,2024-03-01 00:00:00
46,47717.55,642,289610.44,0.106,2,7,0,專科,單身,自僱,租賃,購屋,2024-03-01 01:00:00
36,62819.65,628,154558.41,0.265,5,13,1,大學,已婚,兼職,與家人同住,購屋,2024-03-01 02:00:00
22,91772.54,664,189410.21,0.17,6,6,3,專科,已婚,自僱,租賃,購車,2024-03-01 03:00:00
38,73908.05,725,60968.72,0.457,3,8,0,大學,已婚,自僱,與家人同住,債務整合,2024-03-01 04:00:00
28,37179.83,666,225136.72,0.173,5,8,0,高中,單身,兼職,租賃,購屋,2024-03-01 05:00:00
29,75100.77,599,188811.43,0.307,5,8,2,研究所,已婚,全職,租賃,購車,2024-03-01 06:00:00
40,43900.67,786,125803.33,0.266,6,7,0,高中,離婚,全職,自有,教育,2024-03-01 07:00:00
47,52246.0,699,211859.04,0.315,1,12,0,大學,離婚,全職,自有,購車,2024-03-01 08:00:00
35,51727.69,595,137276.2,0.344,6,5,3,高中,已婚,全職,租賃,購車,2024-03-01 09:00:00
38,50447.09,653,127098.74,0.273,5,3,0,高中,已婚,全職,自有,購車,2024-03-01 10:00:00
52,34897.29,686,173766.75,0.317,7,9,1,大學,已婚,全職,自有,購車,2024-03-01 11:00:00
37,74680.98,782,96832.28,0.408,2,12,0,研究所,已婚,全職,與家人同住,教育,2024-03-01 12:00:00
61,48787.85,613,201081.24,0.329,2,10,0,大學,離婚,退休,租賃,購屋,2024-03-01 13:00:00
40,20000.0,738,97200.51,0.446,3,8,0,專科,已婚,全職,自有,購車,2024-03-01 14:00:00
18,101059.44,787,97497.26,0.084,2,6,0,大學,已婚,全職,租賃,購屋,2024-03-01 15:00:00
42,81775.39,650,104515.51,0.332,4,7,1,高中,已婚,全職,租賃,其他,2024-03-01 16:00:00
38,52473.99,663,187975.0,0.15,3,6,2,大學,已婚,全職,與家人同住,購屋,2024-03-01 17:00:00
47,60376.38,617,119161.23,0.409,5,12,0,高中,已婚,自僱,租賃,購屋,2024-03-01 18:00:00
41,36566.91,667,82600.21,0.119,5,3,2,大學,已婚,退休,租賃,購屋,2024-03-01 19:00:00
33,93914.46,710,119716.0,0.484,5,10,4,高中,單身,全職,自有,其他,2024-03-01 20:00:00
22,97945.77,753,148397.88,0.283,7,7,1,高中,已婚,全職,與家人同住,教育,2024-03-01 21:00:00
32,82074.03,745,90951.38,0.494,4,8,0,研究所,離婚,兼職,租賃,購車,2024-03-01 22:00:00
26,104611.79,648,92415.94,0.551,4,9,3,研究所,已婚,全職,自有,其他,2024-03-01 23:00:00
29,63505.74,561,255564.82,0.238,3,9,0,高中,單身,全職,租賃,債務整合,2024-03-02 00:00:00
40,33265.49,678,106971.73,0.226,6,8,1,專科,單身,全職,自有,購車,2024-03-02 01:00:00
51,51763.53,697,133847.88,0.32,4,8,0,大學,已婚,自僱,與家人同住,購車,2024-03-02 02:00:00
38,62638.56,694,131638.15,0.263,5,7,3,大學,已婚,兼職,租賃,債務整合,2024-03-02 03:00:00
23,66181.76,660,128932.16,0.265,5,6,2,研究所,單身,全職,自有,購屋,2024-03-02 04:00:00
39,55626.93,687,181067.34,0.416,7,9,1,專科,離婚,自僱,自有,購車,2024-03-02 05:00:00
46,58172.01,770,197407.15,0.434,3,6,2,高中,已婚,全職,自有,教育,2024-03-02 06:00:00
28,58382.43,702,134702.28,0.098,7,10,1,高中,已婚,兼職,租賃,教育,2024-03-02 07:00:00
33,61045.17,657,88176.09,0.467,3,8,2,大學,已婚,全職,租賃,購屋,2024-03-02 08:00:00
35,38787.9,649,213722.01,0.028,6,13,1,大學,已婚,全職,自有,購屋,2024-03-02 09:00:00
27,45659.68,669,145232.95,0.16,6,8,2,大學,已婚,全職,與家人同住,債務整合,2024-03-02 10:00:00
41,44600.8,778,236516.09,0.316,3,7,2,研究所,已婚,自僱,與家人同住,購屋,2024-03-02 11:00:00
33,79556.31,669,37720.71,0.118,5,10,3,高中,離婚,全職,自有,債務整合,2024-03-02 12:00:00
39,20000.0,678,159770.16,0.298,4,8,1,大學,單身,全職,自有,購屋,2024-03-02 13:00:00
26,83071.81,670,245930.32,0.426,7,17,0,大學,已婚,全職,租賃,購車,2024-03-02 14:00:00
30,87726.99,747,132336.79,0.471,6,7,2,大學,已婚,全職,自有,購車,2024-03-02 15:00:00
42,53956.39,797,138725.33,0.256,4,7,2,專科,已婚,全職,自有,購屋,2024-03-02 16:00:00
